"cluster_id","cluster_x","cluster_y","hashtags_text","hashtags_lang","hashtags_freq"
244,27.40350905,60.8262503,"aidantakana barton blacknwhite bnw bw dallas fightterrorism futis hjk humanbehaviour interturku investor iwanttoridemybicycle kaslink kesätyö kevytyrittäjyys kirietappi kirjanpitäjä konsultointi kouvola kuusaan legend liiga lindell live maakki maauimala maitojuoma mauto merikaupunkikotka morelos munkotkaonkaunis myynti onnittelut pitagyros pitching pskemi pyöräily päivämäärämatematiikkaa ravintolakreetaadria rekry riprogermoore rogermoore stadinderby tahto tappara tiistai trilife tykitys tykkimäki united valioliiga veikkausliiga vienti vuoristoetapin","fi fi fi fi fi fi en fi fi en fi en en fi fi fi fi fi fi fi fi und fi fi fi fi fi fi en fi fi fi fi fi fi en fi fi fi fi fi und und fi fi fi fi en fi fi fi fi fi fi fi","1 1 1 1 1 1 1 4 3 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 2 1 1 2 1 1 1 1 1 1 1 1 4 1 1"
245,22.906551,61.79304905,"behindthescenes businessfm ikaalinen kunta radiotfi yhteisössä","fi fi fi fi fi fi","1 1 1 1 1 1"
246,24.48381557,61.4183455,"ainojäätelö api fiftyfamily fiftyshadesfreed hpk hyvinvointi hämeenlinna juusesaros kasvuopen kesätyö manchersterarena openapi openbanking pekkarinne raparperi rekry ritariareena rogermoore sopiminen sportsbusinessclub yhteistyö yrityskehitys","fi en und und fi fi fi fi fi fi en en en fi fi fi fi en en fi en fi","2 1 1 1 1 1 1 1 1 5 1 1 1 1 2 5 1 1 1 1 1 1"
247,24.94501231,63.77387375,"buffa jäätelö pekkarinne preds prisma smashville","fi fi in in fi in","1 1 1 1 1 1"
248,24.80498,62.92106492,NA,NA,NA
249,23.2110149,59.9841673,"allinandeverything ellkarsinta fiskars fiskarsvillage hanko ihanapäivä karis karjaa manchester manchesterarena nordicid opastus p12 rfid rfidarena trainstation visitraseborg voitollayöhön yellowbuilding","fr cs en en de de en en en en fr de cs fr fr en en fr en","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
250,26.56394442,62.59925233,NA,NA,NA
251,26.57292675,61.37808838,NA,NA,NA
252,26.1908735,61.825537,NA,NA,NA
253,25.6698568,65.0615571,"ankaruus armollisuus armonkintereillä automaatio businessoulu bw dönerharju emptiness espoo finland heinäpää helsinki ideoita ii isolation itsemyötätunto juhannussää kanawokki karjasilta kesäfiilis kesätyö kylläkelpaa kyyditys landscape loneliness maisema manchester manchesterarena manchesterbombing mitämitä monochrome muuten myhometown myoulu myötätunto nohadra oulu oulu peacefulplace pivo pommi pskemi ratkaisu100 rekry senatesquare shampanjakylä siivouspäivä sitra streetphotography suomenhevonen110v suomi100 sääpäiväkirja säätwiitti tarkkaampujankatu trance trancefamily työpaikat tähtijätski vaikiojuoma vakiolounas vanhuus veikkausliiga verkkokoulutus verohallinto voittajakulttuuri yhdessä","fi fi fi fi fi und fi und fi und tr und fi fi und fi fi fi tr fi fi fi fi tr und tr fi en en fi und fi und tr fi fi fi tr tr fi fi fi fi fi und fi fi fi und fi fi tr fi tr en en fi fi fi fi fi fi fi fi fi fi","1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 2 1 1 1 1 1 4 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1"
254,27.47228725,61.67380625,"ihastjärvi kehtaakehuamikkeli kyyhkylänkartano mies mikkeli mtf2017 parassyy pitäsmennätutustuu politiikka sote veskuloiri","fi fi fi fi fi fi fi fi fi fi fi","1 1 1 1 2 1 1 1 1 2 1"
255,22.3652365,61.8488805,NA,NA,NA
256,28.540826,64.39253867,"esports esportsfi hormonit huippujenkasvattaja kainuu kevät kukat lehdistötilaisuus mehiläiset puput seul sotkamo urheiluakatemia vrua","fi fi fi fi fi fi fi fi fi fi fi fi fi fi","1 2 1 1 1 2 1 1 1 1 1 1 1 1"
257,27.62472056,63.30666894,"adolrivera60 awesomeearth cagefight daddydaughter elämäntapa helsinkiin iisalmi integrateddiagnostics kallavesi kesätyö kuopio kuopio kuopiosta lakeland photooftheday pnwonderland prioriteetit radpath rollristeilyt savilahti sunny top5 työpaikat työpaja vähähiilinen","da da fi fi fi fi und en fi fi en fi fi fi da da und en fi fi en fi fi fi fi","1 1 1 1 1 1 1 1 1 4 1 2 1 1 1 1 1 1 1 1 1 1 4 1 1"
258,22.37369623,63.0274878,"<U+30D5><U+30A3><U+30F3><U+30E9><U+30F3><U+30C9> <U+30D5><U+30A3><U+30F3><U+30E9><U+30F3><U+30C9><U+751F><U+6D3B> <U+5317><U+6B27> aina akuankka aurinkoenergia djiphantom djiphantom3 djiphantomstandard3 energiatehokkuus heikkilänmäki helcom itsekuri itämerensuojelu kannattaa kesätulossa lisäägolfia lomakilotvalmiina luciferinoppipojat lukeminen lukusuositus luomu luonto maito meidänpojat menetettytapaus onnistutaanyhdessä pohjanmaa politiikka politiikka posti seinäjoki vaasa vaikeaa vihreät vihreät vuosiasitten","ja ja ja und und fi fi fi fi fi fi fi und fi und und und und fi und fi fi fi fi und und fi fi en fi fi fi fi fi en fi und","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1"
259,30.973905,62.7902115,NA,NA,NA
260,28.94456633,61.30714,"hyppyleiri imatra kohtiuutta loma woikoski","fi fi tl tl fi","1 1 1 1 1"
261,23.93654908,60.24789083,"almostsummer blauerhimmmel bluesky fastsommer kumppanuus melkeinkesä nhlplayoffs nästansommar pekkarinne sininentaivas vallisaari","und und und und fi und fi und fi und fi","1 1 1 1 1 1 1 1 1 1 1"
262,25.110007,61.7697805,"britannia manchester terroriisku terrorismi uutisvahti","fi fi fi fi fi","1 2 1 1 2"
263,22.6568345,63.74610725,NA,NA,NA
264,30.06408033,62.76016283,"auto autoilu bro businessmgmt cap careerarc cycling dudeguy hiring iltapala jalkapallo job jobs joensuu joensuu kala kesämies kesätyö lounas meidänjoensuu rekry rekrytaidot rekytointienonnistumiseen ruoka salaatti salibandy selfie seolitonnintuki silakka skoda summer teamkooders terrorismi terveyskeskus tiedustelua tiistai tuupovaara urheilu uutisvahti","fi fi fi en fi en en fi en fi fi en en en fi fi fi fi fi fi fi fi fi fi fi fi fi fi fi fi fi fi fi fi fi fi fi fi fi","1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 1 1 3 1 1 3 1 1 3 1 2 1 1 1 1 1 1 1 1 1 1 1 2 1"
265,28.06669988,62.25387788,"kevät kevätseuranta koivu leppävirta nano optical takkula vihertää","fi fi fi fi en en fi fi","1 1 1 1 1 1 1 1"
266,28.4906765,63.0792555,NA,NA,NA
267,29.239657,63.23919933,NA,NA,NA
268,24.3827615,62.15513813,"finland luonto nature prayformachester","und und und und","1 1 1 1"
269,23.73569867,61.70151983,"<U+0430><U+043F><U+043F><U+0435><U+0442><U+0438><U+0442> <U+0430><U+0440><U+043E><U+043D><U+0438><U+044F> <U+0431><U+0435><U+0440><U+0435><U+0437><U+043A><U+0438> <U+0431><U+043E><U+043B><U+043E><U+0442><U+043E> <U+0431><U+0443><U+043A><U+0435><U+0442> <U+0433><U+043E><U+043B><U+0443><U+0431><U+0438><U+043A><U+0430> <U+0435><U+0434><U+0430> <U+0437><U+0435><U+043B><U+0435><U+043D><U+044B><U+0439> <U+0437><U+0435><U+043B><U+0435><U+043D><U+044B><U+0439> <U+043A><U+043B><U+0435><U+043D> <U+043A><U+043B><U+044E><U+043A><U+0432><U+0430> <U+043A><U+0443><U+0434><U+0430><U+044F><U+0445><U+043E><U+0436><U+0443><U+0437><U+0430><U+0432><U+0434><U+043E><U+0445><U+043D><U+043E><U+0432><U+0435><U+043D><U+0438><U+0435><U+043C> <U+043B><U+0430><U+043D><U+0434><U+044B><U+0448><U+0438> <U+043B><U+0435><U+0441><U+043D><U+0430><U+044F><U+043A><U+0440><U+0430><U+0441><U+043E><U+0442><U+0430> <U+043B><U+0435><U+0441><U+043D><U+0430><U+044F><U+043A><U+0440><U+0430><U+0441><U+043E><U+0442><U+0430> <U+043B><U+0435><U+0441><U+043D><U+044B><U+0435><U+0447><U+0443><U+0434><U+0435><U+0441><U+0430> <U+043B><U+044E><U+0431><U+0438><U+043C><U+044B><U+0439>_<U+0442><U+0430><U+043C><U+043F><U+0435><U+0440><U+0435> <U+043E><U+0434><U+0443><U+0432><U+0430><U+043D><U+0447><U+0438><U+043A><U+0438> <U+043F><U+0430><U+043F><U+043E><U+0440><U+043E><U+0442><U+043D><U+0438><U+043A><U+0438> <U+043F><U+0440><U+043E><U+0433><U+0443><U+043B><U+043A><U+0438> <U+043F><U+0440><U+043E><U+0433><U+0443><U+043B><U+043A><U+0438> <U+043F><U+0440><U+043E><U+0433><U+0443><U+043B><U+043A><U+0438><U+0443><U+043E><U+0437><U+0435><U+0440><U+0430> <U+043F><U+0440><U+043E><U+0441><U+0442><U+043E>_<U+044F> <U+043F><U+0443><U+0441><U+0442><U+044C><U+0432><U+0435><U+0441><U+044C><U+043C><U+0438><U+0440><U+0437><U+043D><U+0430><U+0435><U+0442><U+0447><U+0442><U+043E><U+044F><U+0435><U+043C> <U+043F><U+0443><U+0441><U+0442><U+044C><U+0432><U+0441><U+0435><U+0437><U+043D><U+0430><U+044E><U+0442><U+0447><U+0442><U+043E><U+044F><U+0433><U+043E><U+0442><U+043E><U+0432><U+043B><U+044E> <U+0440><U+0443><U+043B><U+0435><U+0442><U+0438><U+043A><U+0438> <U+0441><U+0435><U+0440><U+0435><U+0436><U+043A><U+0438> <U+0441><U+043E><U+0440><U+043D><U+044F><U+043A> <U+0441><U+044B><U+0440><U+043D><U+044B><U+0435><U+0432><U+0430><U+0444><U+043B><U+0438> <U+0446><U+0432><U+0435><U+0442><U+044B> <U+0446><U+0432><U+0435><U+0442><U+044B> <U+0447><U+0430><U+0439><U+043A><U+0430> <U+0447><U+0435><U+0440><U+043D><U+0438><U+0447><U+043D><U+0438><U+043A> <U+0447><U+0435><U+0440><U+043D><U+043E><U+043F><U+043B><U+043E><U+0434><U+043D><U+0430><U+044F><U+0440><U+044F><U+0431><U+0438><U+043D><U+0430> 1year3months anarkistit asuminen beautiful beautifulplace birds blockchain blueberry business businessservices chocolate closeness criesfromsyria dandelions dark demola500 demolatampere demolatampere diabetesfi diabeteshaave dokumenttiprojekti doll edchat edtech elisalainen elisatrainee endomondo endorphins ennakkoluulot epiläranta esteettisyys eteläpuisto fillarikommunismi finland finland finland finnish finnishgirl fitness fonum foodbreak forrest fspacongress future gbl girl girl happytogether healthcare herkuttelu huutosyyriasta hyvääruokaa härmälänranta ilmarinen indian indiangirl innovaatio innovaatioekosysteemi jarvi jobs juolukka kahvila karpalo kasvu katuraivo kauneusihanteet kauppatori kesä kesätyö kielo kiipeily kiireetön kiky kissakahvilapurnauskis kiällettyajosuunta koivu koulukatu kpmg ktp17 kukkat kunto kuntotestaus kuusi kävelyhetkiä kävelyhetkiä kävelyhetkiä kävelyretkiä laatuliha lake linnutlaulaa lintu loma lomapäivä longhair longhair maistiaiset manchester manchesterarenaexplosion manchesterattack may23 me meidäntalo metsä metsäntarinoita miehet mikäpyärätiä mindtrek17 minä mustikka nature naturelovers naturelovers naturelovers naurulokki nautinto newfactoryopen nfo17 nfo17 nfo17 ok op oulu perehdytys peruskoulu perusopetus pirkanmaa pjmaa plan pohjantähdenalla pormestariohjelman portraits pregnancyweek35 puhutaanyrityspalveluista puutori pääkaupunkiseutu raksa rekry relax rogermoorerip rotvalli ruokatauko sakot seagull seasonopening shop society6 sportsmed sportsphysio standup sun suo suomi suomi100 suositus superpark swamp syyria tampere tampere tampere tampere tamperestartups tea teacher team teatime torille travellife trevaltuusto ttt turku työhyvinvointi vaahtera vacation vacay vanhasuurtori vienti voikukka yhdenvertaisuus yletv1 ylovaltuusto ylöjärvi","ru ru ru und ru cs ru cs ru ru und ru ru cs ru cs ru ru ru ru und ru cs ru ru ru ru ru ru ru und und cs ru en fi fi und und en fi cs en und et en fi ru et fi en fi fi fi fi et en en en en en en fi ru fi fi fi en fi und en et et en ru cs en en en en et en fi fi fi pl fi fi en en fi fi und fi cs fi und fi fi fi et fi fi ru fi pl fi fi fi ru fi fi fi ru fi fi cs cs ru und ru fi und fi en pl pl en et pl en und und en cs fi cs ru fi fi en cs cs und cs ru und und fi en en fi und fi fi fi fi fi fi fi fi en fi fi et en und et fi fi fi pl en fi ru fi und fi en en en en pl en und und en fi fi und fi en fi pl und en et en en et et en fi pl et fi ru pl pl et fi ru fi fi fi fi","1 1 1 1 1 1 2 2 1 1 1 1 1 1 2 1 1 1 1 5 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 4 2 2 1 1 1 1 1 1 1 1 1 1 5 5 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 2 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 2 2"
270,25.77928617,63.685207,NA,NA,NA
271,20.974279,59.8999925,NA,NA,NA
272,27.650863,64.3893035,"bluesky finland finnishgirl finnishmoments happy kajaani lakeview may mobilephotography nature pehkis redhair smiley spring street summer sunnyday tb vsco","fi en fi fi fi en fi fi en fi fi fi fi fi en fi fi fi en","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
273,27.17793767,62.59069317,"liianakuutti ylesavo","fi fi","1 1"
274,21.31798925,62.94822206,"aukioloajat bjuniorit familjehobby finland helatorstai jobs july1st jääkiekko kesätyö kristihimmelsfärdsdag ksupermarketwasa notinthislifetime rekry segelbåten sommar vakiosm wasa welcometofinland vepsu öppethållningstider","und fi sv fi und fi en fi fi und und en fi sv sv fi und en fi und","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
275,26.5115505,63.3984755,NA,NA,NA
276,24.64024425,65.745086,NA,NA,NA
277,22.454542,59.9824385,NA,NA,NA
278,27.38374175,66.910907,NA,NA,NA
279,29.8004771,61.9685923,NA,NA,NA
280,25.050163,67.773235,"cloudporn earnyourturns midnightsun skiing sunset","da da da da da","1 1 1 1 1"
281,24.205622,67.2883735,NA,NA,NA
282,23.107958,60.6728235,NA,NA,NA
283,29.6526805,64.1693755,"kilpelänkangas kuhmo marskinritari penttiperttuli raappananritari taistelut talvisota","fi fi fi fi fi fi fi","1 1 1 2 1 1 1"
284,29.253115,65.9869665,"karlens lidl näinmeitähuijataan rommicola","fi fi fi fi","1 1 1 1"
285,26.32645464,60.45594923,NA,NA,NA
286,28.1609321,61.0977636,"<U+043F><U+043B><U+0435><U+043D><U+043A><U+0430> 135film aamulypsy agfa agfaphoto atomi autoilu bikeseason buffet filmisnotdead finland finland interturku jännitystäelämään kesä kielipoliisi kuqiwatch lappeenranta lomography minox minox35ml multitasking nature norppalive nuijamaa pesis pesäysit preds pushprocess reiluduuni russia saimaaringedseal satama satamasanni siivouspäivä superpesis sääntely tradenomi webcam veikkausliiga wwf yhdessäoppien yrittäjyys","und und fi und und fi fi en fi und en et fi fi fi fi fi fi und und und fi en en en fi fi fi und fi et en fi fi fi fi fi fi en fi en fi fi","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 4 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
287,30.3540125,63.378857,NA,NA,NA
288,21.7647645,60.42404617,"ajatella archipelagotrail artikkeli heimo kirjais kissmyturku lapinderby lounaissuomi lounastauko minteater paratiisisaari pargas pohjoissuomi saaristo stadinderby tulevaisuus työpaikkaliikunta veikkausliiga visitarchipelago visitarchipelago visitarchipelago visitnaantali visitnaantali visitturku visitturku visitturku åbosvenskateater åst","fi en fi fi en en fi fi fi sv fi en fi fi fi fi fi fi de en no de en de en no sv sv","1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 1 1 1 2 1 1 1 1 2 1 1 1"
289,24.43124775,64.3521645,NA,NA,NA
290,26.10100225,64.52114025,NA,NA,NA
291,23.792408,67.8167555,NA,NA,NA
292,28.0015955,66.1465275,NA,NA,NA
293,27.1588065,65.523535,NA,NA,NA
294,26.731248,63.9332935,"inderesqa laatuyhtiökategoria techtalk","fi fi fi","1 1 1"
295,21.41791,60.9901785,NA,NA,NA
296,26.5882145,66.0014765,NA,NA,NA
297,26.0311075,66.669948,"arcticcircle chriscornell inari jyvaskyla laukaa lumastart peurunka rogermoore start syväsenvaarankoulun","en fi en fi fi fi fi fi fi fi","1 1 1 1 1 1 1 1 1 1"
298,28.949175,67.1056285,"4hyrityskurssi mobiilistimetsään","fi fi","1 1"
299,28.440533,67.6489615,NA,NA,NA
300,25.2419285,65.942678,NA,NA,NA
301,27.014109,67.7046295,"filmfestival finland","en en","1 1"
302,28.522907,61.7362745,NA,NA,NA
303,29.065463,65.0436585,"hailuoto kunnanjohtaja saari","fi fi fi","1 1 1"
304,28.465884,65.5483855,NA,NA,NA
305,30.3693335,62.238447,NA,NA,NA
306,26.808741,64.6912375,NA,NA,NA
307,28.7819915,63.720269,NA,NA,NA
308,25.8218805,63.07912,NA,NA,NA
309,-19.00682,64.893057,"<U+0433><U+0440><U+0430><U+0444><U+0444><U+0438><U+0442><U+0438> <U+0438><U+0441><U+043B><U+0430><U+043D><U+0434><U+0438><U+044F> <U+0440><U+0435><U+0439><U+043A><U+044C><U+044F><U+0432><U+0438><U+043A> <U+0441><U+0442><U+0435><U+043D><U+0430> 35mm acquia áframcostco áframhærra aframisland ahoyreykjavik alien architecture architecture arepeoplethatblind argentina art art art artist aziz badditoni barbershopconf biglebowski björnsson blacksand blacksandbeach bluelagoon breakfast brexit capaña caramel childrenbook church church church city cleanenergy cod colorful costco crowdfunding danielle dc3planewreckage dchiutravel dchiutravel disney disneygay dji drawing drone drupal eat eea efta elstowvikings endomondo endorphins energyunion esteesdave eurasianplate europe explorereykjavik exploring fanart farm faunemag felizmartes fí fifl filmphotography flight followwesner food formative fótbolti fotboltinet fuckyourworkweek fuelforsport gardening gayphilly gayreykjavik genderequality getoutandplay geysir gotoakureyitheysaid graffiti graffiti grotta gullfoss gullfosswaterfall happytuesday harpa health healthyeating hiking hjartaðíreykjavik hof holmavik home house ice iceland iceland iceland iceland iceland iceland iceland icelandair icelandic igers igersmalaysia illustration inkasso inked instagay instatravel ísland ísland island islanda islande itwouldbefuntheysaid jamásmefaltará jewelrycleaner jokulsarlon jokulsarlon jokulsarlonglacierlagoon jokulsarlonglacierlagoon kerid kodak komasvo kopavogur köttarar landakotskirkja landscape landscape latergram latergram latte letthelovewinall lifewelltravelled lifi longexposure love makesomenoise manchester manchesterbombing masterofnone mátturaðrdráttaraflsins matur mavicpro me miðborg midnightsun monday movie mussels mystopover nature newyork nikonfrance nofilter northamericanplate northerniceland norway norway nsfwparty nutrition oreo outdoor painter paloma patience pepsi365 photo photography photooftheday plane prayersformanchester prayforariana prayformanchester prayformanchester rammstein rammsteiniceland real repost research restaurantgaldur reykjavik reykjavik reykjavik reykjavík reykjavik riley roadtrip rt rvkfoto röðin science sea selfie shadow shots sketch skogafoss slowfood snow softdrinks southafrica storybook streetart streetstyle streetstyle summer sunrise sunset swl swlfoto tarnish tatu tatuaje tatuajes tatuajesgratis þingvellir þróttur throwback throwbacktuesday travel travel travel travel travelgram travelgram traveling traveller travelphotography traveltheworld traveltuesday trekking trekkingtrex trip trip trolls ttot tuesdaythoughts twitterfriemds vacation vacation vacation2017 wall waltdisney valur wanderlust wanderlust_richie waterfall westfjords whale whalewatching whatworlddoyoulivein wheniniceland vikings wild worklesstravelmore worldisshrinking wow vsco vsco vscocam vscocam yogurt","is is is is und en is is en en und en is en es en is und en is is en is is en en en en en es en en en is no no en en en is es en en en is en en en und en en en en en en en en en en en is en is en is en es is is und fr und en is is is en en is en en en is en is en is is en en en en en en is is en en en is en en es fr ht is no und en en is is und is und en und en es no en en is es en en ht en ht en und en en is no en is en is en en en is en en en en en is is is en en is en en und en en en en is en en en en fr en en en en en is en en en en en fr en und en und es es en en en en en ht is is no en en fr no is is is en is en und fr is en en en en en en is en en en is is en es es es es en is en en en fr is und en und en en en en en is en en ht en fr en en en und no is en is und und fr is en en en en en en no en en en is en is en","1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 1 1 1 1 1 1 1 1 2 1 3 1 1 1 1 2 1 1 1 1 1 3 1 1 1 2 1 1 1 1 1 1 1 1 5 3 1 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 11 1 1 1 3 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 2 2 1 1 1 1 1 25 1 1 2 10 1 1 1 2 1 1 1 1 1 1 11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 1 2 1 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 2 1 1 1 1 1 1 1 1 1 1 1 10 1 7 1 2 1 1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 6 2 1 11 1 11 1 2 1 1 1 1 1 1 1 1 1 1 1 1 11 1 2 1 1 11 11 1 1 1 2 1 2 1 1 1 1 1 1 1 1 1 1"
